,ID_SKU_VENTA,DESCR_CENDIST,DELTA
200,817,RANCAGUA,-1.1169872292751482
201,817,SANTIAGO SUR,-9.346296420925334
202,817,TALCA,-3.2200274108292106
203,817,TALCAHUANO,-2.3022371496526066
204,817,TEMUCO,-0.898512230415526
205,817,VALDIVIA,-0.4435567349477654
206,826,ANTOFAGASTA,-0.36597530937869105
207,826,ARICA,-0.22071988958175437
208,826,CALAMA,-0.22859026586300701
209,826,CASTRO,-0.7841559340353103
210,826,CHILLAN,-0.9865621333021329
211,826,COPIAPO,-0.19037098260259766
212,826,COQUIMBO,0.0901263842587372
213,826,COYHAIQUE,-0.06974798402472826
214,826,CURAUMA,0.9916955857328635
215,826,ILLAPEL,-0.5193471759048925
216,826,IQUIQUE,-0.33667915393869907
217,826,LLAY LLAY,-1.8664216628460624
218,826,LOS ANGELES,-0.8889743470353015
219,826,OSORNO,-1.243496280103167
220,826,OVALLE,-0.6077844663888899
221,826,PUERTO MONTT,0.34163194658622653
222,826,RANCAGUA,-3.0768612128537898
223,826,SANTIAGO SUR,1.7076427909217964
224,826,TALCA,-0.22906663757450496
225,826,TALCAHUANO,0.8966701450986116
226,826,TEMUCO,-0.24395810553329023
227,826,VALDIVIA,0.838494836948511
228,829,ANTOFAGASTA,-0.5616208175792843
229,829,ARICA,-0.19859162041254796
230,829,CALAMA,-0.2517749335499631
231,829,CASTRO,-0.21673446476449754
232,829,CHILLAN,-0.8055452179073006
233,829,COPIAPO,-0.27625437183404267
234,829,COQUIMBO,-1.0171150473684465
235,829,CURAUMA,-2.1258429285524088
236,829,ILLAPEL,-0.11101469787598783
237,829,IQUIQUE,-0.07889465020804298
238,829,LLAY LLAY,-1.476675556376163
239,829,LOS ANGELES,-0.2867072666331343
240,829,OSORNO,-0.2928371979559661
241,829,OVALLE,-0.18705101854681472
242,829,PUERTO MONTT,-0.3394108857874083
243,829,RANCAGUA,-0.9027301712423306
244,829,SANTIAGO SUR,-10.578961321724819
245,829,TALCA,-1.4419333574121582
246,829,TALCAHUANO,-0.7277114336116952
247,829,TEMUCO,-0.46135821484527684
248,829,VALDIVIA,-0.2875368817864612
249,833,ANTOFAGASTA,-0.027874135952688894
250,833,ARICA,-0.11666982207871825
251,833,CALAMA,-0.08554964246827329
252,833,CASTRO,-0.19548463503625668
253,833,CHILLAN,-0.5392568866868999
254,833,COPIAPO,-0.07540096450919459
255,833,COQUIMBO,-0.16843639723783466
256,833,CURAUMA,-0.8791309106241165
257,833,ILLAPEL,-0.15485247095901092
258,833,IQUIQUE,0.02431094476638876
259,833,LLAY LLAY,-0.40689665384027807
260,833,LOS ANGELES,-0.38656990721040807
261,833,OSORNO,-0.2717145662156406
262,833,OVALLE,-0.21669106145157874
263,833,PUERTO MONTT,-0.2899981791809132
264,833,RANCAGUA,-0.3578234262208566
265,833,SANTIAGO SUR,-2.1675609162463285
266,833,TALCA,-0.919662818920763
267,833,TALCAHUANO,-0.5496901235635496
268,833,TEMUCO,-0.5220474456213551
269,833,VALDIVIA,-0.2134870055525444
270,856,ANTOFAGASTA,0.3541572916209287
271,856,ARICA,-0.09335883938258671
272,856,CALAMA,-0.7463420147451795
273,856,CASTRO,-0.7558288075158963
274,856,CHILLAN,-0.29396400007924495
275,856,COPIAPO,-0.21003236199719777
276,856,COQUIMBO,0.014452086482264592
277,856,COYHAIQUE,-0.08047469145644309
278,856,CURAUMA,0.5775812337817232
279,856,ILLAPEL,-0.32333510455735537
280,856,IQUIQUE,-0.19157966062408827
281,856,LLAY LLAY,-1.6129401637246474
282,856,LOS ANGELES,-0.2837738728682748
283,856,OSORNO,-0.1902489529939444
284,856,OVALLE,-0.4807569084635888
285,856,PUERTO MONTT,0.2951789928882287
286,856,RANCAGUA,-3.1453288000330484
287,856,SANTIAGO SUR,1.7297222822296838
288,856,TALCA,-0.33685229788525506
289,856,TALCAHUANO,-0.6562423042422658
290,856,TEMUCO,-0.49849888191426794
291,856,VALDIVIA,-0.13873475203173358
292,859,ANTOFAGASTA,-0.12532728570200846
293,859,ARICA,-0.31411088806273085
294,859,CALAMA,-0.16244430147066333
295,859,CASTRO,-0.21098295509017495
296,859,CHILLAN,-1.9249519441844516
297,859,COPIAPO,-0.22276493102554595
298,859,COQUIMBO,-0.9047156382255208
299,859,CURAUMA,-2.3919246818593685
300,859,ILLAPEL,-0.11270938377484252
301,859,IQUIQUE,0.14422431032458877
302,859,LLAY LLAY,-1.5296696043935185
303,859,LOS ANGELES,-0.9975928656777535
304,859,OSORNO,-0.2574896307890562
305,859,OVALLE,-0.14076931261881453
306,859,PUERTO MONTT,-0.34520216099477197
307,859,RANCAGUA,-1.1177198904405135
308,859,SANTIAGO SUR,-12.46879578422049
309,859,TALCA,-2.817920202671452
310,859,TALCAHUANO,-3.2564202452721425
311,859,TEMUCO,-1.0556394534704694
312,859,VALDIVIA,-0.4526665225229536
313,905,ANTOFAGASTA,0.19987085169683727
314,905,ARICA,-0.1789479627732944
315,905,CALAMA,-0.8772381151577999
316,905,CASTRO,-0.930251752062898
317,905,CHILLAN,-2.3893084786574272
318,905,COPIAPO,-0.3931978186265621
319,905,COQUIMBO,-0.09821432400869412
320,905,COYHAIQUE,-0.1460462176472217
321,905,CURAUMA,1.3471331131654747
322,905,ILLAPEL,-0.4145363918924206
323,905,IQUIQUE,-0.5134213746051373
324,905,LLAY LLAY,-3.9957164343845495
325,905,LOS ANGELES,-2.088132967910497
326,905,OSORNO,-2.0868335946641223
327,905,OVALLE,-1.2998203623680773
328,905,PUERTO MONTT,0.17452447600527643
329,905,RANCAGUA,-5.178986712623715
330,905,SANTIAGO SUR,2.4990809626618136
331,905,TALCA,-0.582206211631743
332,905,TALCAHUANO,2.0006033829096967
333,905,TEMUCO,-0.7883657242830635
334,905,VALDIVIA,1.150857843653582
335,909,ANTOFAGASTA,-0.8444992784921741
336,909,ARICA,-9.927900096509642
337,909,CALAMA,-0.3576649880499725
338,909,CASTRO,-0.32362589164847644
339,909,CHILLAN,-0.7464000771307355
340,909,COPIAPO,-0.6943936820332661
341,909,COQUIMBO,-0.1181734242219008
342,909,COYHAIQUE,-0.34489472144595523
343,909,CURAUMA,-3.620985708496118
344,909,ILLAPEL,-0.1349539931744792
345,909,IQUIQUE,5.561736612968206
346,909,LLAY LLAY,-0.874462466863009
347,909,LOS ANGELES,-0.6990873377008096
348,909,OSORNO,-0.7148785027204139
349,909,OVALLE,-1.7260324284133401
350,909,PUERTO MONTT,-1.0385463580046324
351,909,RANCAGUA,-1.1988723299160133
352,909,SANTIAGO SUR,-1.7767377552045573
353,909,TALCA,-1.2041459273189545
354,909,TALCAHUANO,-1.8781408380298235
355,909,TEMUCO,-1.6490713843182512
356,909,VALDIVIA,-0.7320187145115402
357,914,ANTOFAGASTA,-0.2706897857579946
358,914,ARICA,-0.34327073856389934
359,914,CALAMA,-0.23351874985342458
360,914,CASTRO,-0.4150877768822818
361,914,CHILLAN,-1.490292637492134
362,914,COPIAPO,-0.4079232720491133
363,914,COQUIMBO,-0.7588130242068427
364,914,CURAUMA,-1.7831272689175552
365,914,ILLAPEL,-0.1766854339284032
366,914,IQUIQUE,-0.5541990473071681
367,914,LLAY LLAY,-2.2112407629816673
368,914,LOS ANGELES,-1.4866116194339911
369,914,OSORNO,-0.1690832996712126
370,914,OVALLE,-0.4068024291593453
371,914,PUERTO MONTT,0.11052659192173997
372,914,RANCAGUA,-1.6567236185309042
373,914,SANTIAGO SUR,-1.8040214979576152
374,914,TALCA,-3.447791125083473
375,914,TALCAHUANO,-2.5648585647453537
376,914,TEMUCO,-0.5307590871727559
377,914,VALDIVIA,-0.1498065503696575
378,915,ANTOFAGASTA,0.7152197597910428
379,915,ARICA,-2.021293468979525
380,915,CALAMA,-3.159363484810047
381,915,CASTRO,-1.6416314073858125
382,915,CHILLAN,-5.670386223312592
383,915,COPIAPO,-0.8568490359271044
384,915,COQUIMBO,-1.356255947269526
385,915,COYHAIQUE,-0.18988868972049144
386,915,CURAUMA,3.9211118058643635
387,915,ILLAPEL,-0.921591649613375
388,915,IQUIQUE,0.15391895013237455
389,915,LLAY LLAY,-7.331863178444874
390,915,LOS ANGELES,-5.181124315509879
391,915,OSORNO,-3.9725358485889433
392,915,OVALLE,-0.4114425324236557
393,915,PUERTO MONTT,0.4652098277672607
394,915,RANCAGUA,-11.790817244474425
395,915,SANTIAGO SUR,6.382697431805923
396,915,TALCA,-2.1551073672086645
397,915,TALCAHUANO,6.448504786004495
398,915,TEMUCO,-1.0852649087087025
399,915,VALDIVIA,2.356508182861277
400,919,ANTOFAGASTA,-1.8026775682576428
401,919,ARICA,-0.654156479501594
402,919,CALAMA,-0.7922490032759946
403,919,CASTRO,-0.3555191899451333
404,919,CHILLAN,-0.7941836405487352
405,919,COPIAPO,-1.1482680151833629
406,919,COQUIMBO,-1.9428126694462797
407,919,COYHAIQUE,-0.33654994959255724
408,919,CURAUMA,-2.574516808967708
409,919,ILLAPEL,-0.20575828364147242
410,919,IQUIQUE,-1.3181609145148414
411,919,LLAY LLAY,-1.4331483594921837
412,919,LOS ANGELES,-0.9060031997451707
413,919,OSORNO,-0.6720302410544026
414,919,OVALLE,-0.38363549686965315
415,919,PUERTO MONTT,-0.9817150726519444
416,919,RANCAGUA,-1.9326718483947847
417,919,SANTIAGO SUR,-1.6849323815876875
418,919,TALCA,-1.4561685048063104
419,919,TALCAHUANO,-1.584518797369956
420,919,TEMUCO,-1.2571882457131087
421,919,VALDIVIA,-0.5950868378217415
422,924,ANTOFAGASTA,-0.7150681708186415
423,924,ARICA,-0.44981117075781807
424,924,CALAMA,-0.3242092416467972
425,924,CASTRO,-0.4356052896062464
426,924,CHILLAN,-0.5861817598889849
427,924,COPIAPO,-0.373088681998218
428,924,COQUIMBO,-0.3973214780872767
429,924,CURAUMA,-1.6709546497444787
430,924,ILLAPEL,-0.16405661742361932
431,924,IQUIQUE,-0.696969954852753
432,924,LLAY LLAY,-1.6721393547649797
433,924,LOS ANGELES,-3.0839961855639246
434,924,OSORNO,-0.17526868087549619
435,924,OVALLE,-0.38717642548887854
436,924,PUERTO MONTT,0.10100188971525914
437,924,RANCAGUA,-1.4110912255178771
438,924,SANTIAGO SUR,-2.0626799555075586
439,924,TALCA,-1.7136881940646145
440,924,TALCAHUANO,1.408209888404258
441,924,TEMUCO,-0.313414984690918
442,924,VALDIVIA,-0.11090233634146762
443,925,ANTOFAGASTA,0.5664711259246022
444,925,ARICA,-2.3240234172333265
445,925,CALAMA,-4.082734702471201
446,925,CASTRO,-1.7413986410482745
447,925,CHILLAN,-3.910382141605183
448,925,COPIAPO,-0.8922867618096442
449,925,COQUIMBO,-1.0525719425411344
450,925,COYHAIQUE,-0.18589118185038722
451,925,CURAUMA,2.981788501206019
452,925,ILLAPEL,-0.8342160885742226
453,925,IQUIQUE,0.21333589563791389
454,925,LLAY LLAY,-6.1724176254701515
455,925,LOS ANGELES,-3.565889833343453
456,925,OSORNO,-4.173243741325416
457,925,OVALLE,-0.4052517436680947
458,925,PUERTO MONTT,0.5157109624714713
459,925,RANCAGUA,-11.024978703283008
460,925,SANTIAGO SUR,5.858325193228698
461,925,TALCA,-1.365850954004209
462,925,TALCAHUANO,4.3444355640932475
463,925,TEMUCO,-1.0064059295281211
464,925,VALDIVIA,2.567272446962205
465,929,ANTOFAGASTA,-2.6617954666996013
466,929,ARICA,-0.7602323763464769
467,929,CALAMA,-1.0184578048309048
468,929,CASTRO,-0.42061112392811495
469,929,CHILLAN,-0.5459014083691196
470,929,COPIAPO,-1.1454823994846715
471,929,COQUIMBO,-1.5023726488398506
472,929,COYHAIQUE,-0.3310770987350251
473,929,CURAUMA,-2.561943426654297
474,929,ILLAPEL,-0.20227360969140196
475,929,IQUIQUE,-1.561074328509827
476,929,LLAY LLAY,-1.2950227904898322
477,929,LOS ANGELES,-0.5539984486034508
478,929,OSORNO,-0.6944678621955562
479,929,OVALLE,-0.3786966165820249
480,929,PUERTO MONTT,-0.9803953572331956
481,929,RANCAGUA,-1.7351571110562105
482,929,SANTIAGO SUR,-1.674554445549548
483,929,TALCA,-0.8928663170404043
484,929,TALCAHUANO,-0.9768708945523903
485,929,TEMUCO,-1.0482417100137917
486,929,VALDIVIA,-0.49634350810081207
487,934,ANTOFAGASTA,0.2956222330825382
488,934,ARICA,-0.3804638743022309
489,934,CALAMA,-0.6917861321406559
490,934,CASTRO,-0.9456483802118418
491,934,CHILLAN,-0.1946692966477599
492,934,COPIAPO,-0.13721468391655378
493,934,COQUIMBO,-0.14397418830274522
494,934,COYHAIQUE,-0.0893288427680039
495,934,CURAUMA,0.47394624136428476
496,934,ILLAPEL,-0.3389597940831924
497,934,IQUIQUE,-0.0164358761975556
498,934,LLAY LLAY,-1.83663595396066
499,934,LOS ANGELES,-0.24490246320541287
500,934,OSORNO,-2.4598685728890217
501,934,OVALLE,-0.2920636195132353
502,934,PUERTO MONTT,0.2281684303008329
503,934,RANCAGUA,-2.347024159465894
504,934,SANTIAGO SUR,1.1459170377373904
505,934,TALCA,-0.2693937075853914
506,934,TALCAHUANO,-0.5155365883803542
507,934,TEMUCO,-0.5593765495610037
508,934,VALDIVIA,1.7985451524942495
509,935,ANTOFAGASTA,0.7132379278091423
510,935,ARICA,-1.1794480097262825
511,935,CALAMA,-1.9421612818205285
512,935,CASTRO,-1.9173633207049143
513,935,CHILLAN,-3.5584810382273804
514,935,COPIAPO,-0.5665401516003259
515,935,COQUIMBO,0.0951737480261956
516,935,COYHAIQUE,-0.20590840572885805
517,935,CURAUMA,1.9587061444352134
518,935,ILLAPEL,-0.6964955267338484
519,935,IQUIQUE,0.3446721536430535
520,935,LLAY LLAY,-5.2156665139279434
521,935,LOS ANGELES,-4.074095999677294
522,935,OSORNO,-4.408157513894805
523,935,OVALLE,-1.5227730849727743
524,935,PUERTO MONTT,0.5459511054116195
525,935,RANCAGUA,-9.111058383624751
526,935,SANTIAGO SUR,4.846205094722302
527,935,TALCA,-1.4028251597190717
528,935,TALCAHUANO,4.293948425976431
529,935,TEMUCO,-1.2817502520638087
530,935,VALDIVIA,2.8006647216115073
531,939,ANTOFAGASTA,-1.0621891109147468
532,939,ARICA,-0.22965035167266312
533,939,CALAMA,-0.39402609687448154
534,939,CASTRO,-0.4283907729909662
535,939,CHILLAN,-0.5497210013781699
536,939,COPIAPO,-0.7060875903091794
537,939,COQUIMBO,-1.0957151019814058
538,939,COYHAIQUE,-0.3917958843409153
539,939,CURAUMA,-2.703518887682014
540,939,ILLAPEL,-0.1316606858173447
541,939,IQUIQUE,-0.6121899401162039
542,939,LLAY LLAY,-1.0295328908252053
543,939,LOS ANGELES,-0.6541103684730016
544,939,OSORNO,-0.8607472014994348
545,939,OVALLE,-0.2774295276772136
546,939,PUERTO MONTT,-1.062150464179954
547,939,RANCAGUA,-1.5182563280982144
548,939,SANTIAGO SUR,-1.4333487208027096
549,939,TALCA,-1.012209590331052
550,939,TALCAHUANO,-1.4284557139897478
551,939,TEMUCO,-1.5049325440828056
552,939,VALDIVIA,-0.5610932435707658
553,953,ANTOFAGASTA,-1.6505157249723315
554,953,ARICA,-0.5230444929222409
555,953,CALAMA,-0.7518739027902037
556,953,CASTRO,-0.39173467155523234
557,953,CHILLAN,-0.7904487736863084
558,953,COPIAPO,-1.0806269508004869
559,953,COQUIMBO,-1.4326694516320382
560,953,COYHAIQUE,-0.35329286644697433
561,953,CURAUMA,-3.121684897824508
562,953,ILLAPEL,-0.17648553946178258
563,953,IQUIQUE,-1.1508552746413843
564,953,LLAY LLAY,-1.2776230946403366
565,953,LOS ANGELES,-0.9250288610289124
566,953,OSORNO,-0.6333637329983031
567,953,OVALLE,-0.28494712161223035
568,953,PUERTO MONTT,-0.9628553538647058
569,953,RANCAGUA,-1.8905090064197374
570,953,SANTIAGO SUR,-2.038398707383637
571,953,TALCA,-1.2468086325902137
572,953,TALCAHUANO,-1.8710546392806169
573,953,TEMUCO,-1.3984744591878986
574,953,VALDIVIA,-0.607087123348105
575,957,ANTOFAGASTA,0.7454533428035282
576,957,ARICA,-1.8819370133354678
577,957,CALAMA,-3.582348418606572
578,957,CASTRO,-1.809433871450593
579,957,CHILLAN,-6.029343063852122
580,957,COPIAPO,-0.8473724939822187
581,957,COQUIMBO,0.13962267492804248
582,957,COYHAIQUE,-0.20007433347028647
583,957,CURAUMA,2.7444406871768727
584,957,ILLAPEL,-0.8748423252742057
585,957,IQUIQUE,0.45840100349591584
586,957,LLAY LLAY,-6.453861525273807
587,957,LOS ANGELES,-5.56195127842682
588,957,OSORNO,-3.991063221097781
589,957,OVALLE,-1.9726276203104505
590,957,PUERTO MONTT,0.5352126841546712
591,957,RANCAGUA,-12.706547444171676
592,957,SANTIAGO SUR,6.890186407957211
593,957,TALCA,-1.9620291738281495
594,957,TALCAHUANO,6.4992557377044875
595,957,TEMUCO,-1.265745674046748
596,957,VALDIVIA,2.3678076914274873
597,1005,ANTOFAGASTA,0.404218384950481
598,1005,ARICA,-1.452701351319345
599,1005,CALAMA,-1.518280936844698
600,1005,CASTRO,-0.2589558599731334
601,1005,CHILLAN,-2.8329167393685446
602,1005,COPIAPO,-0.8031505237462571
603,1005,COQUIMBO,-0.8643965511175686
604,1005,COYHAIQUE,-0.22478255027439054
605,1005,CURAUMA,2.634137850293845
606,1005,ILLAPEL,-0.6773866139246006
607,1005,IQUIQUE,0.3497438847603389
608,1005,LLAY LLAY,-5.543186755802664
609,1005,LOS ANGELES,-1.6877495698991107
610,1005,OSORNO,-1.8842792344194863
611,1005,OVALLE,-0.35379604766376604
612,1005,PUERTO MONTT,-0.42694617223013687
613,1005,RANCAGUA,-6.54860389509377
614,1005,SANTIAGO SUR,2.821208882558601
615,1005,TALCA,-0.5722595565439188
616,1005,TALCAHUANO,2.2730065001148025
617,1005,TEMUCO,-0.7449390780346041
618,1005,VALDIVIA,0.9835812944423874
619,1007,ANTOFAGASTA,-1.7262376577319483
620,1007,ARICA,-0.5262405294330494
621,1007,CALAMA,-1.0388119475424658
622,1007,CASTRO,-0.3920498159739778
623,1007,CHILLAN,-0.5284177379339177
624,1007,COPIAPO,-1.1972682898419986
625,1007,COQUIMBO,-1.7845079436532991
626,1007,COYHAIQUE,-0.40018722713774224
627,1007,CURAUMA,-3.011912663513865
628,1007,ILLAPEL,-0.1912133080252849
629,1007,IQUIQUE,-1.105952792128523
630,1007,LLAY LLAY,-1.3137700063993458
631,1007,LOS ANGELES,-0.5366963828046165
632,1007,OSORNO,-0.5195309490345621
633,1007,OVALLE,-0.3767473374735064
634,1007,PUERTO MONTT,-0.8134136861332548
635,1007,RANCAGUA,-1.6885787820347655
636,1007,SANTIAGO SUR,-1.87748386475171
637,1007,TALCA,-1.0317586564455894
638,1007,TALCAHUANO,-1.0144424953825748
639,1007,TEMUCO,-1.0270334187865497
640,1007,VALDIVIA,-0.42178176527797095
641,1014,ANTOFAGASTA,0.19792517192595716
642,1014,ARICA,-0.7093972620067037
643,1014,CALAMA,-0.7485903459178274
644,1014,CASTRO,-0.08627771818277746
645,1014,CHILLAN,-1.1009579295918608
646,1014,COPIAPO,-0.29501289066944936
647,1014,COQUIMBO,-0.4389350169383146
648,1014,COYHAIQUE,-0.1030894079236368
