,ID_SKU_VENTA,DESCR_CENDIST,DELTA
446,925,CASTRO,-1.7413986410482745
447,925,CHILLAN,-3.910382141605183
448,925,COPIAPO,0.0
449,925,COQUIMBO,0.0
450,925,COYHAIQUE,0.0
451,925,CURAUMA,6.140634010789373
452,925,ILLAPEL,-0.8342160885742226
453,925,IQUIQUE,1.7942901974367738
454,925,LLAY LLAY,-6.1724176254701515
455,925,LOS ANGELES,-3.565889833343453
456,925,OSORNO,-4.173243741325416
457,925,OVALLE,0.0
458,925,PUERTO MONTT,1.4203271119329934
459,925,RANCAGUA,-11.024978703283008
460,925,SANTIAGO SUR,9.60645563808011
461,925,TALCA,0.0
462,925,TALCAHUANO,6.346797009646936
463,925,TEMUCO,0.0
464,925,VALDIVIA,3.660703804266568
465,929,ANTOFAGASTA,0.0
466,929,ARICA,0.0
467,929,CALAMA,0.0
468,929,CASTRO,0.0
469,929,CHILLAN,0.0
470,929,COPIAPO,0.0
471,929,COQUIMBO,0.0
472,929,COYHAIQUE,0.0
473,929,CURAUMA,0.0
474,929,ILLAPEL,0.0
475,929,IQUIQUE,0.0
476,929,LLAY LLAY,0.0
477,929,LOS ANGELES,0.0
478,929,OSORNO,0.0
479,929,OVALLE,0.0
480,929,PUERTO MONTT,0.0
481,929,RANCAGUA,0.0
482,929,SANTIAGO SUR,0.0
483,929,TALCA,0.0
484,929,TALCAHUANO,0.0
485,929,TEMUCO,0.0
486,929,VALDIVIA,0.0
487,934,ANTOFAGASTA,0.574849151140181
488,934,ARICA,-0.3804638743022309
489,934,CALAMA,-0.6917861321406559
490,934,CASTRO,-0.9456483802118418
491,934,CHILLAN,0.0
492,934,COPIAPO,0.0
493,934,COQUIMBO,0.13747503588112608
494,934,COYHAIQUE,0.0
495,934,CURAUMA,1.785829241487452
496,934,ILLAPEL,-0.3389597940831924
497,934,IQUIQUE,0.24369923420047424
498,934,LLAY LLAY,-1.83663595396066
499,934,LOS ANGELES,0.0
500,934,OSORNO,-2.4598685728890217
501,934,OVALLE,-0.2920636195132353
502,934,PUERTO MONTT,0.7776435683326093
503,934,RANCAGUA,-2.347024159465894
504,934,SANTIAGO SUR,2.1127023580297073
505,934,TALCA,0.0
506,934,TALCAHUANO,0.0
507,934,TEMUCO,0.0
508,934,VALDIVIA,2.3073015343494028
509,935,ANTOFAGASTA,1.5410925815331211
